radius,mean_uncertainty_all,mean_uncertainty_certain_positive,mean_uncertainty_uncertain_boundary,mean_uncertainty_certain_negative,pixels_certain_positive,pixels_uncertain_boundary,pixels_certain_negative
3,0.0005778512568213046,0.0018758660880848765,0.02302759699523449,8.146372238115873e-06,1057,6402,254685
1,0.0005127120530232787,0.0016349350335076451,0.04726216942071915,8.085414447123185e-05,5205,2228,254711
1,0.000582980050239712,0.005848700646311045,0.05113809183239937,3.577940515242517e-05,4176,2332,255636
2,0.0005127120530232787,0.0009046540362760425,0.024964751675724983,7.70391125115566e-05,4119,4452,253573
2,0.000582980050239712,0.0037446555215865374,0.029529152438044548,1.552182038722094e-05,3041,4656,254447
3,0.0005127120530232787,0.000680711236782372,0.017071571201086044,7.292735244845971e-05,3052,6673,252419
3,0.000582980050239712,0.0033058368135243654,0.020726347342133522,7.743868991383351e-06,1930,6971,253243
1,0.0010899445042014122,0.0029120203107595444,0.05367240682244301,0.0005838338402099907,5589,2254,254301
1,0.0006363543216139078,0.005705489311367273,0.05497751012444496,4.372771581984125e-05,5094,2303,254747
2,0.0010899445042014122,0.001393245067447424,0.03218485414981842,0.000532671285327524,4500,4493,253151
2,0.0006363543216139078,0.001897694543004036,0.03379607945680618,1.531140151200816e-05,3973,4598,253573
3,0.0010899445042014122,0.0010139826918020844,0.023714277893304825,0.00048772612353786826,3437,6719,251988
3,0.0006363543216139078,0.0011330372653901577,0.023441670462489128,8.389413778786547e-06,2874,6887,252383
1,0.0008425555424764752,0.003705050563439727,0.0614304281771183,0.0002654750715009868,5571,2160,254413
1,0.0009502859320491552,0.014300997368991375,0.06763392686843872,0.000284787907730788,2481,2074,257589
2,0.0008425555424764752,0.0015839248662814498,0.0369577594101429,0.00021440039563458413,4522,4313,253309
2,0.0009502859320491552,0.00495148915797472,0.04924097657203674,0.0001472110889153555,1473,4144,256527
3,0.0008425555424764752,0.0011524151777848601,0.026272213086485863,0.0001867629325715825,3494,6461,252189
3,0.0009502859320491552,0.0010316509287804365,0.03822209686040878,7.680615817662328e-05,710,5985,255449
1,0.0010234484216198325,0.010143125429749489,0.0575847327709198,0.00020137126557528973,8199,2335,251610
1,0.0007738214917480946,0.003025360871106386,0.07688447833061218,5.709121614927426e-05,3923,2294,255927
2,0.0010234484216198325,0.00718743447214365,0.04211745038628578,8.42488298076205e-05,7062,4664,250418
2,0.0007738214917480946,0.0014237678842619061,0.042919229716062546,8.484895261062775e-06,2804,4583,254757
3,0.0010234484216198325,0.00585812097415328,0.03230048343539238,3.0750714358873665e-05,5943,6991,249210
3,0.0007738214917480946,0.0008305496303364635,0.029071427881717682,7.441656180162681e-06,1709,6864,253571
1,0.0006993226706981659,0.01592414639890194,0.05913744866847992,9.586720989318565e-05,2161,2100,257883
1,0.0007828471716493368,0.007191082928329706,0.057848550379276276,0.0002403740509180352,3336,2066,256742
2,0.0006993226706981659,0.013671355322003365,0.039135176688432693,1.9437742594163865e-05,1196,4139,256809
2,0.0007828471716493368,0.004819998051971197,0.03455624729394913,0.00020075657812412828,2332,4128,255684
